DATE,CURRENCY_NAME,CURRENCY_CODE,TERMS,INTERNAL_SPOT_RATE,BUY_RATE,SELL_RATE,BOSS_RATE,CUTOFF_TIME
13-Jul-33,Euro,JPY,D,1.3,2.52,2.63,1.83,15:00:00
14-Jul-33,Euro,CAD,D,2.4,1.98,2.82,2.67,15:00:00
15-Jul-33,Pound Sterling,AED,D,1.6,2.91,2.93,2.16,15:00:00
16-Jul-33,New Zealand dollar,AUD,D,2.3,2.77,2.19,2.57,15:00:00
17-Jul-33,Canadian dollar,GBP,D,1,2.84,1.64,1.12,15:00:00
18-Jul-33,Australian dollar,AED,M,1.6,2.38,2.52,1.14,15:00:00
19-Jul-33,Pound Sterling,NZD,M,2.4,2.55,3.51,2.36,15:00:00
20-Jul-33,New Zealand dollar,AED,M,1.1,2.78,2.52,1.44,15:00:00
21-Jul-33,Pound Sterling,EUR,D,2.7,1.12,1.15,2.04,15:00:00
22-Jul-33,Euro,CAD,D,2.4,1.48,3.11,1.96,15:00:00
23-Jul-33,Pound Sterling,GBP,M,1.5,1.87,1.19,1.02,15:00:00
24-Jul-33,Australian dollar,NZD,M,1.2,2.49,3.21,1.55,15:00:00
25-Jul-33,Pound Sterling,EUR,M,1.5,2.44,1.11,2.17,15:00:00
26-Jul-33,Euro,EUR,M,2.8,2.54,1.81,2.62,15:00:00
27-Jul-33,Emirati dirham,JPY,M,1.7,1.41,3.94,1.4,15:00:00
28-Jul-33,Euro,JPY,M,2.6,2.78,3.57,2.01,15:00:00
29-Jul-33,New Zealand dollar,AUD,D,2.4,1.55,3.28,1.66,15:00:00
30-Jul-33,Canadian dollar,CAD,D,1.7,1.07,2.7,1.32,15:00:00
31-Jul-33,Pound Sterling,CAD,D,2,1.46,2.45,1.5,15:00:00
01-Aug-33,Canadian dollar,JPY,M,1.3,2.39,2.17,2.05,15:00:00
02-Aug-33,Pound Sterling,AUD,M,2.3,2.67,2.57,1.99,15:00:00
03-Aug-33,Canadian dollar,EUR,D,1.9,2.09,2.07,2.65,15:00:00
04-Aug-33,New Zealand dollar,JPY,M,2.4,1.88,3.63,2.11,15:00:00
05-Aug-33,New Zealand dollar,JPY,D,1.2,1.62,1.89,2.73,15:00:00
06-Aug-33,Australian dollar,GBP,M,1.1,1.77,3.01,2.81,15:00:00
07-Aug-33,Pound Sterling,AED,M,1,2.67,3.44,1.5,15:00:00
08-Aug-33,Japanese yen,GBP,M,1.1,2.3,2.84,2.68,15:00:00
09-Aug-33,Canadian dollar,AUD,D,1.1,2.01,2.72,1.27,15:00:00
10-Aug-33,Japanese yen,NZD,D,1.5,2.24,2.61,1.36,15:00:00
11-Aug-33,Canadian dollar,EUR,D,2.6,2.98,3.14,2.51,15:00:00
12-Aug-33,Euro,CAD,M,3,1.98,1.1,1.21,15:00:00
13-Aug-33,Australian dollar,CAD,M,1.2,1.87,1.66,1.85,15:00:00
14-Aug-33,Canadian dollar,AED,D,2.4,2.07,3.3,1.29,15:00:00
15-Aug-33,New Zealand dollar,AED,D,2.8,1.82,1.34,2.27,15:00:00
16-Aug-33,New Zealand dollar,NZD,M,2,2.39,2.2,1.65,15:00:00
17-Aug-33,New Zealand dollar,GBP,M,1.7,2.54,3.75,2.06,15:00:00
18-Aug-33,Japanese yen,AED,M,2.8,2.86,2.24,2.37,15:00:00
19-Aug-33,Emirati dirham,JPY,D,2.8,2.16,2.78,2.72,15:00:00
20-Aug-33,Emirati dirham,EUR,M,2.3,2.04,3.21,2.12,15:00:00
21-Aug-33,Euro,EUR,D,1.3,2.13,1.31,1.38,15:00:00
22-Aug-33,New Zealand dollar,CAD,M,2.4,2.36,3.33,2.92,15:00:00
23-Aug-33,Euro,EUR,D,1.9,2.7,1.38,2.26,15:00:00
24-Aug-33,New Zealand dollar,GBP,M,1.4,1.64,2.31,1.99,15:00:00
25-Aug-33,Canadian dollar,EUR,D,2.6,2.69,2.84,1.15,15:00:00
26-Aug-33,Canadian dollar,NZD,M,2.6,1.63,2.01,1.6,15:00:00
27-Aug-33,New Zealand dollar,GBP,D,1.1,1.56,3.96,1.83,15:00:00
28-Aug-33,Australian dollar,AUD,D,2.9,1.41,3.57,1.32,15:00:00
29-Aug-33,Emirati dirham,AED,D,2.4,2.79,1.59,2.63,15:00:00
30-Aug-33,Australian dollar,GBP,M,1.8,2.94,1.89,1.16,15:00:00
31-Aug-33,Canadian dollar,EUR,M,1.2,2.62,2.77,2.84,15:00:00
01-Sep-33,Australian dollar,NZD,M,2.6,1.06,3.9,1.6,15:00:00
02-Sep-33,New Zealand dollar,AED,M,2.3,1.88,1.12,2.58,15:00:00
03-Sep-33,Emirati dirham,AED,D,1.9,1.4,1.87,2.82,15:00:00
04-Sep-33,Euro,AUD,D,1.5,1.68,3.85,1.24,15:00:00
05-Sep-33,Pound Sterling,NZD,M,3,2.36,1.84,1.22,15:00:00
06-Sep-33,New Zealand dollar,EUR,M,2.2,2.79,2.34,1.53,15:00:00
07-Sep-33,Pound Sterling,AUD,M,2,1.49,3.19,2.11,15:00:00
08-Sep-33,Canadian dollar,EUR,M,1.3,2.48,1.91,1.93,15:00:00
09-Sep-33,Australian dollar,AED,M,1.4,1.02,2.16,2.41,15:00:00
10-Sep-33,Euro,CAD,M,2.9,2.14,1.73,2.68,15:00:00
11-Sep-33,Euro,GBP,M,1.2,2.22,2.91,2.64,15:00:00
12-Sep-33,Japanese yen,JPY,M,1.5,2,3.63,1.15,15:00:00
13-Sep-33,Euro,AUD,M,3,1.31,3.18,1,15:00:00
14-Sep-33,Emirati dirham,NZD,D,1.6,2.36,1.83,1.18,15:00:00
15-Sep-33,Euro,EUR,M,2.5,1.11,2.55,2.95,15:00:00
16-Sep-33,Euro,GBP,M,2.3,2.31,1.74,1.56,15:00:00
17-Sep-33,Euro,JPY,D,1.6,2.92,2.49,2.47,15:00:00
18-Sep-33,New Zealand dollar,AED,M,1.4,1.63,3.51,1.36,15:00:00
19-Sep-33,Pound Sterling,GBP,M,1.1,1.5,1.6,1.02,15:00:00
20-Sep-33,New Zealand dollar,CAD,M,1.1,2.72,1.75,1.69,15:00:00
21-Sep-33,Pound Sterling,CAD,M,2.2,2.11,2.69,2.35,15:00:00
22-Sep-33,Canadian dollar,AED,D,2.6,1.31,2.51,2.45,15:00:00
23-Sep-33,Emirati dirham,AED,M,1.2,1.11,1.69,2.7,15:00:00
24-Sep-33,Japanese yen,AED,M,1.1,1.1,3.79,1.92,15:00:00
25-Sep-33,Emirati dirham,NZD,D,1.7,2.05,2.65,2.35,15:00:00
26-Sep-33,Emirati dirham,AED,D,2,2.65,2.83,1.13,15:00:00
27-Sep-33,Canadian dollar,AED,M,2.1,1.17,1.75,1.82,15:00:00
28-Sep-33,Euro,JPY,D,1.5,2.84,3.71,2.77,15:00:00
29-Sep-33,Emirati dirham,EUR,M,1.3,2.13,1.77,1.21,15:00:00
30-Sep-33,Euro,GBP,D,2.2,1.16,3.32,2.41,15:00:00
01-Oct-33,Japanese yen,AUD,D,1.9,1.53,2.34,2.41,15:00:00
02-Oct-33,Japanese yen,NZD,M,2,1.51,3.23,2.28,15:00:00
03-Oct-33,Australian dollar,AED,M,2.1,2.66,1.93,1.81,15:00:00
04-Oct-33,New Zealand dollar,EUR,D,1.2,1.76,1.13,2.33,15:00:00
05-Oct-33,Canadian dollar,AED,D,3,2.11,1.73,1.8,15:00:00
06-Oct-33,Emirati dirham,CAD,D,1.9,2.9,1.64,1.39,15:00:00
07-Oct-33,Pound Sterling,AUD,M,2.1,2.97,1.17,2.9,15:00:00
08-Oct-33,Japanese yen,NZD,D,1.5,1.37,2.71,1.74,15:00:00
09-Oct-33,Japanese yen,NZD,M,2.3,2.37,1.03,1.07,15:00:00
10-Oct-33,New Zealand dollar,NZD,D,1.1,2.98,3.43,2.27,15:00:00
11-Oct-33,Japanese yen,CAD,D,2.4,2.42,2.57,1.3,15:00:00
12-Oct-33,Japanese yen,AED,D,1.5,1.3,1.67,2.19,15:00:00
13-Oct-33,Australian dollar,GBP,M,1.8,2.86,2.51,1.78,15:00:00
14-Oct-33,Euro,GBP,M,2.2,2,2,1.19,15:00:00
15-Oct-33,Australian dollar,EUR,M,2.6,1.21,2.94,1.2,15:00:00
16-Oct-33,New Zealand dollar,CAD,D,2.4,1.75,1.91,2.91,15:00:00
17-Oct-33,Australian dollar,AUD,D,1.3,2.09,2.99,1.75,15:00:00
18-Oct-33,Japanese yen,AED,M,1.5,1.49,2.98,1.18,15:00:00
19-Oct-33,Emirati dirham,CAD,D,1.7,2,3.83,2.51,15:00:00
20-Oct-33,Euro,AUD,M,1.7,1.4,1.23,2.89,15:00:00
21-Oct-33,Emirati dirham,JPY,M,1.5,1.65,1.33,1.08,15:00:00
22-Oct-33,Pound Sterling,AUD,D,2.4,2.57,2.07,1.08,15:00:00
23-Oct-33,Pound Sterling,JPY,D,3,1.67,3.48,2.28,15:00:00
24-Oct-33,Australian dollar,NZD,M,1.7,1.45,1.69,2.63,15:00:00
25-Oct-33,Pound Sterling,GBP,D,1.7,2.77,2.72,1.28,15:00:00
26-Oct-33,Emirati dirham,NZD,M,2,2.15,1.24,2.22,15:00:00
27-Oct-33,New Zealand dollar,NZD,D,2.2,2.97,1.38,2.27,15:00:00
28-Oct-33,Emirati dirham,NZD,M,1.3,1.29,1.71,1.36,15:00:00
29-Oct-33,New Zealand dollar,JPY,M,2.5,1.56,1.23,1.76,15:00:00
30-Oct-33,Japanese yen,GBP,M,1.8,1.58,2.15,2.05,15:00:00
31-Oct-33,Canadian dollar,CAD,M,2.8,1.85,3.04,2.52,15:00:00
01-Nov-33,Australian dollar,AUD,D,2.6,2.76,2.26,1.89,15:00:00
02-Nov-33,Pound Sterling,EUR,M,1.9,1.92,2.38,2.19,15:00:00
03-Nov-33,Emirati dirham,EUR,D,1.4,1.44,2.92,1.31,15:00:00
04-Nov-33,Canadian dollar,NZD,D,1.5,2.96,1.68,1.25,15:00:00
05-Nov-33,Canadian dollar,CAD,D,2.2,1.72,1.03,2.01,15:00:00
06-Nov-33,Euro,JPY,M,1.7,2.13,2.13,2.78,15:00:00
07-Nov-33,Canadian dollar,CAD,D,2.5,3,1.68,2.19,15:00:00
08-Nov-33,Australian dollar,CAD,D,1.6,1.49,2.51,1.38,15:00:00
09-Nov-33,Pound Sterling,GBP,M,1.7,1.47,1.92,2.2,15:00:00
10-Nov-33,Emirati dirham,AED,D,2.7,1.54,3.76,1.08,15:00:00
11-Nov-33,Japanese yen,GBP,M,1.9,1.38,3.11,1.32,15:00:00
12-Nov-33,Euro,AED,M,3,2.5,2.18,2.8,15:00:00
13-Nov-33,New Zealand dollar,AUD,D,2.1,2.9,3.6,1.3,15:00:00
14-Nov-33,Australian dollar,AUD,D,2.5,1.19,2.07,1.88,15:00:00
15-Nov-33,Australian dollar,AUD,D,2.5,2.05,1.52,1.98,15:00:00
16-Nov-33,New Zealand dollar,JPY,M,1.7,1.69,1.11,1.16,15:00:00
17-Nov-33,Japanese yen,AED,M,2.1,2.12,1.63,2.97,15:00:00
18-Nov-33,Euro,EUR,M,2.6,2.54,1.3,1.78,15:00:00
19-Nov-33,Euro,AED,M,1.6,1.95,1.96,2.73,15:00:00
20-Nov-33,Emirati dirham,GBP,D,1.2,1.37,3.81,2.24,15:00:00
21-Nov-33,Australian dollar,EUR,D,1.5,1.88,2.52,2.16,15:00:00
22-Nov-33,Emirati dirham,CAD,D,2.4,1.6,1.69,1.54,15:00:00
23-Nov-33,Euro,JPY,M,1.7,1.26,3.96,1.54,15:00:00
24-Nov-33,Emirati dirham,CAD,M,2.9,2.63,3.69,2.14,15:00:00
25-Nov-33,Pound Sterling,GBP,M,2.9,2.88,3.84,1.04,15:00:00
26-Nov-33,Australian dollar,JPY,D,2.7,2.83,1.24,1.32,15:00:00
27-Nov-33,Euro,AED,M,3,2.28,1.73,2.33,15:00:00
28-Nov-33,Emirati dirham,EUR,D,1.2,1.2,3.7,2.8,15:00:00
29-Nov-33,Canadian dollar,AED,M,1.2,1.38,2.32,2.29,15:00:00
30-Nov-33,Japanese yen,EUR,M,1.4,2.61,3.86,1.96,15:00:00
01-Dec-33,Australian dollar,NZD,M,2.9,2.39,3.86,2.56,15:00:00
02-Dec-33,Pound Sterling,EUR,D,2.7,1.66,2.02,2.11,15:00:00
03-Dec-33,Canadian dollar,GBP,D,1.8,2.21,1.32,1.57,15:00:00
04-Dec-33,Japanese yen,AED,M,1.1,1.94,2.91,1.89,15:00:00
05-Dec-33,Japanese yen,CAD,M,1.8,1.95,3.68,1.22,15:00:00
06-Dec-33,Canadian dollar,CAD,M,1.9,2.58,2.7,2.94,15:00:00
07-Dec-33,Japanese yen,JPY,M,2.6,2.56,2.63,2.59,15:00:00
08-Dec-33,Euro,GBP,D,2,1.03,2.39,1.39,15:00:00
09-Dec-33,Canadian dollar,AED,D,1.3,2.3,3.89,2.73,15:00:00
10-Dec-33,Canadian dollar,AUD,M,2.3,1.66,2.21,1.07,15:00:00
11-Dec-33,Japanese yen,EUR,M,1.9,1.78,3.59,1.63,15:00:00
12-Dec-33,Japanese yen,AED,M,1.6,2.23,3.66,2.14,15:00:00
13-Dec-33,Emirati dirham,NZD,D,2.2,2.25,1.54,2.08,15:00:00
14-Dec-33,Pound Sterling,GBP,D,2.8,1.79,1.37,1.63,15:00:00
15-Dec-33,Pound Sterling,NZD,M,2.4,2.8,3.05,1.32,15:00:00
16-Dec-33,Canadian dollar,CAD,M,1.9,2.82,1.42,2.5,15:00:00
17-Dec-33,Australian dollar,CAD,M,2.1,2.26,3.66,1.56,15:00:00
18-Dec-33,Emirati dirham,AUD,D,1,2.52,1.58,2.52,15:00:00
19-Dec-33,Pound Sterling,CAD,D,2.6,1.19,3.8,2.62,15:00:00
20-Dec-33,New Zealand dollar,EUR,D,1.3,1.66,3.94,2.48,15:00:00
21-Dec-33,Pound Sterling,NZD,D,2.2,1.41,2.12,1.27,15:00:00
22-Dec-33,Pound Sterling,CAD,M,1.5,1.11,1.71,2.4,15:00:00
23-Dec-33,Canadian dollar,AED,D,1.9,2.28,1.46,2.61,15:00:00
24-Dec-33,Australian dollar,AED,M,2.2,1.64,1.23,1.81,15:00:00
25-Dec-33,Australian dollar,GBP,D,1.6,1.34,2.53,1.87,15:00:00
26-Dec-33,Japanese yen,CAD,M,2,1.75,3.44,1.84,15:00:00
27-Dec-33,Euro,AUD,M,2,2.06,1.05,1.79,15:00:00
28-Dec-33,Emirati dirham,JPY,M,1.8,1.85,3.98,1.12,15:00:00
29-Dec-33,Emirati dirham,CAD,D,1.7,2.5,1.89,2.17,15:00:00
30-Dec-33,Canadian dollar,CAD,M,2.5,2.14,3.31,1.99,15:00:00
31-Dec-33,Canadian dollar,AUD,D,1.1,2.31,3.57,1.65,15:00:00
01-Jan-34,Canadian dollar,EUR,D,2,2.92,2.49,2.23,15:00:00
02-Jan-34,Australian dollar,EUR,M,1,1.27,1.38,1.75,15:00:00
03-Jan-34,Japanese yen,JPY,M,1.1,2.93,3.06,1.48,15:00:00
04-Jan-34,Pound Sterling,AUD,D,2.5,1.07,3.76,2.28,15:00:00
05-Jan-34,Emirati dirham,NZD,M,1.8,1.39,3.9,1.95,15:00:00
06-Jan-34,Japanese yen,GBP,M,2,1.1,1.38,2.4,15:00:00
07-Jan-34,Pound Sterling,AED,D,1.6,2.2,3.81,2.86,15:00:00
08-Jan-34,New Zealand dollar,CAD,D,2.4,1.75,3.34,1.92,15:00:00
09-Jan-34,Emirati dirham,JPY,D,2.3,2.68,1.35,2.54,15:00:00
10-Jan-34,Euro,AED,M,2.8,1.84,2.46,2.94,15:00:00
11-Jan-34,Pound Sterling,AUD,M,2.3,1.53,2.34,1.81,15:00:00
12-Jan-34,New Zealand dollar,AED,M,2.3,2.35,3.84,1.96,15:00:00
13-Jan-34,Euro,GBP,M,1.9,2.57,1.81,2.78,15:00:00
14-Jan-34,Emirati dirham,NZD,M,1.6,1.91,3.89,2.12,15:00:00
15-Jan-34,Japanese yen,AUD,M,2.7,1.98,2.13,1.94,15:00:00
16-Jan-34,Euro,EUR,M,2.4,2.27,1.08,2.22,15:00:00
17-Jan-34,Australian dollar,NZD,M,2.4,2.78,3.78,2.25,15:00:00
18-Jan-34,New Zealand dollar,AUD,M,1.6,1.43,3.84,2.95,15:00:00
19-Jan-34,New Zealand dollar,CAD,M,2.2,2.43,3.34,1.79,15:00:00
20-Jan-34,Australian dollar,GBP,D,2,2.59,2.84,2.87,15:00:00
21-Jan-34,Euro,EUR,M,1.5,2.33,3.9,1.64,15:00:00
22-Jan-34,New Zealand dollar,AUD,M,1.7,1.22,2.11,1.12,15:00:00
23-Jan-34,Australian dollar,GBP,D,2.6,2.42,1.42,1.2,15:00:00
24-Jan-34,Euro,NZD,M,2.6,2.09,3.14,2.72,15:00:00
25-Jan-34,Japanese yen,AUD,D,2.6,2.57,1.4,1.95,15:00:00
26-Jan-34,Australian dollar,NZD,M,1.5,2.97,2.42,1.52,15:00:00
27-Jan-34,Emirati dirham,EUR,D,2.1,1.81,2.11,1.37,15:00:00
28-Jan-34,Pound Sterling,JPY,M,2.2,2.2,3.38,1.16,15:00:00
29-Jan-34,Pound Sterling,AUD,D,2.5,2.17,3.67,2.82,15:00:00
30-Jan-34,New Zealand dollar,AUD,D,2.6,2.09,3.97,2.38,15:00:00
31-Jan-34,Euro,NZD,M,2.9,1.81,1.84,2.1,15:00:00
01-Feb-34,New Zealand dollar,JPY,M,2.3,1.86,3.71,2.1,15:00:00
02-Feb-34,Pound Sterling,NZD,M,2.8,2.23,1.2,2.23,15:00:00
03-Feb-34,Pound Sterling,CAD,D,1.6,1.39,2.09,2.06,15:00:00
04-Feb-34,Canadian dollar,AUD,D,2,2.33,1.37,2.73,15:00:00
05-Feb-34,Australian dollar,NZD,D,1.3,2.58,2.33,1.55,15:00:00
06-Feb-34,Canadian dollar,AED,M,1.9,1.79,3.58,2.58,15:00:00
07-Feb-34,Euro,CAD,M,2.8,1.11,2.43,2.37,15:00:00
08-Feb-34,Emirati dirham,CAD,M,2.7,1.46,2.46,1.82,15:00:00
09-Feb-34,Australian dollar,GBP,M,2.3,1.89,3.47,2.61,15:00:00
10-Feb-34,New Zealand dollar,NZD,D,3,1.88,3.29,2,15:00:00
11-Feb-34,Emirati dirham,JPY,D,1.8,2.43,1.2,2.09,15:00:00
12-Feb-34,Euro,EUR,D,1.6,2.31,1.05,1.99,15:00:00
13-Feb-34,Emirati dirham,EUR,M,2.6,2.83,3.16,1.65,15:00:00
14-Feb-34,New Zealand dollar,AED,M,1,1.53,2.02,2.56,15:00:00
15-Feb-34,Canadian dollar,CAD,M,3,1.24,3.4,1.21,15:00:00
16-Feb-34,Pound Sterling,JPY,D,2.4,1.51,2.59,1.75,15:00:00
17-Feb-34,Canadian dollar,AED,M,2.5,1.71,3.6,1.18,15:00:00
18-Feb-34,Australian dollar,AUD,M,2.5,2.87,1.2,1.79,15:00:00
19-Feb-34,Japanese yen,NZD,M,2.8,2.96,2.45,2.14,15:00:00
20-Feb-34,Pound Sterling,CAD,M,1.3,2.33,3.72,1,15:00:00
21-Feb-34,New Zealand dollar,AED,D,2.6,1.45,3.3,1.76,15:00:00
22-Feb-34,Japanese yen,AUD,D,2.8,2.73,1.93,2.27,15:00:00
23-Feb-34,New Zealand dollar,CAD,D,2.2,2.2,1.2,2.31,15:00:00
24-Feb-34,New Zealand dollar,GBP,D,1.3,1.23,1.51,1.05,15:00:00
25-Feb-34,Canadian dollar,JPY,M,3,1.56,3.89,1.33,15:00:00
26-Feb-34,New Zealand dollar,AED,D,1.4,1.97,1.06,2.99,15:00:00
27-Feb-34,New Zealand dollar,JPY,M,2.9,2.6,2.99,1.77,15:00:00
28-Feb-34,Canadian dollar,NZD,M,2.8,2.65,3.61,2.21,15:00:00
01-Mar-34,Canadian dollar,NZD,D,2.9,2.61,2.12,1.53,15:00:00
02-Mar-34,Emirati dirham,NZD,D,3,2.85,1.12,1.33,15:00:00
03-Mar-34,Euro,JPY,M,2.7,2.4,2.3,2.92,15:00:00
04-Mar-34,Emirati dirham,AED,D,2,2.75,1.22,2.43,15:00:00
05-Mar-34,New Zealand dollar,AUD,M,3,2.64,2.7,2.97,15:00:00
06-Mar-34,New Zealand dollar,CAD,D,2.6,2.14,2.99,1.6,15:00:00
07-Mar-34,Australian dollar,EUR,D,1.1,2.87,2.95,2.1,15:00:00
08-Mar-34,Japanese yen,EUR,D,2.4,2.7,3.42,1.95,15:00:00
09-Mar-34,Euro,NZD,M,2.6,2.8,1.28,2.06,15:00:00
10-Mar-34,Emirati dirham,AUD,M,2.1,1.38,3.5,2.02,15:00:00
11-Mar-34,Pound Sterling,JPY,M,2.9,1.28,3.67,2.7,15:00:00
12-Mar-34,Euro,AED,M,1.3,1.18,2.34,1.74,15:00:00
13-Mar-34,Euro,GBP,M,2.5,1.7,1.35,2.92,15:00:00
14-Mar-34,Euro,CAD,D,1.3,1.06,2.34,2.56,15:00:00
15-Mar-34,Emirati dirham,JPY,M,1.7,2.24,1.32,2.22,15:00:00
16-Mar-34,Emirati dirham,EUR,D,2.2,2.58,2.77,2.02,15:00:00
17-Mar-34,Pound Sterling,AED,D,1.2,1.52,1.28,1.32,15:00:00
18-Mar-34,New Zealand dollar,NZD,D,1.3,2.66,1.69,2.78,15:00:00
19-Mar-34,Emirati dirham,NZD,M,2.6,2.23,3.3,1.12,15:00:00
20-Mar-34,Australian dollar,CAD,M,2.7,1.02,3.65,1.25,15:00:00
21-Mar-34,Euro,GBP,M,2,1.44,2.31,1.8,15:00:00
22-Mar-34,Pound Sterling,NZD,M,2.1,2.12,1.81,1.07,15:00:00
23-Mar-34,Canadian dollar,EUR,D,2,2.04,3.34,1.74,15:00:00
24-Mar-34,Japanese yen,AUD,D,1.7,2.07,1.27,1.59,15:00:00
25-Mar-34,Canadian dollar,AUD,M,1.9,1.34,1.11,1.84,15:00:00
26-Mar-34,Emirati dirham,NZD,M,2.1,2.31,3.09,2.7,15:00:00
27-Mar-34,Emirati dirham,GBP,M,2.7,1.65,1.9,2.72,15:00:00
28-Mar-34,New Zealand dollar,AUD,M,1.5,1.93,3.32,2.56,15:00:00
29-Mar-34,Japanese yen,NZD,M,2,2.32,1.89,2.31,15:00:00
30-Mar-34,Emirati dirham,EUR,M,2.1,2.2,3.16,2.23,15:00:00
31-Mar-34,New Zealand dollar,NZD,M,1.7,2.72,3.13,2.53,15:00:00
01-Apr-34,Emirati dirham,EUR,M,1.9,1.13,1.88,1.29,15:00:00
02-Apr-34,New Zealand dollar,CAD,M,2.4,1.75,1.66,2.67,15:00:00
03-Apr-34,Euro,JPY,M,2.6,1.96,2.29,2.44,15:00:00
04-Apr-34,New Zealand dollar,JPY,D,2.7,2.54,2.81,1.93,15:00:00
05-Apr-34,Euro,JPY,M,1.8,1.62,1.86,2.55,15:00:00
06-Apr-34,New Zealand dollar,NZD,D,2.4,2.74,1.92,1.27,15:00:00
07-Apr-34,Euro,NZD,M,1.9,2.41,2.68,2.8,15:00:00
08-Apr-34,Japanese yen,NZD,D,2.4,1.53,1.02,2.24,15:00:00
09-Apr-34,New Zealand dollar,CAD,D,1.5,1.93,1.77,1.84,15:00:00
10-Apr-34,Pound Sterling,GBP,D,2.1,2.8,2.4,2.61,15:00:00
11-Apr-34,Emirati dirham,EUR,M,2.5,2.04,3.72,1.74,15:00:00
12-Apr-34,Japanese yen,EUR,M,1.9,2.01,2.77,1.06,15:00:00
13-Apr-34,Emirati dirham,EUR,D,2.4,1.07,2.52,2.38,15:00:00
14-Apr-34,Pound Sterling,EUR,D,1.4,1.58,3.58,2.03,15:00:00
15-Apr-34,New Zealand dollar,AED,M,2,2.81,2.98,2.68,15:00:00
16-Apr-34,Canadian dollar,GBP,M,3,1.34,3.37,2.67,15:00:00
17-Apr-34,Emirati dirham,GBP,D,2.3,1.5,2.3,2.83,15:00:00
18-Apr-34,Euro,NZD,M,2.2,2.14,1.2,1.75,15:00:00
19-Apr-34,Australian dollar,GBP,D,2,1.13,1.73,1.57,15:00:00
20-Apr-34,New Zealand dollar,CAD,D,1.9,2.79,2.74,2.84,15:00:00
21-Apr-34,New Zealand dollar,NZD,D,2,2.09,2.18,2.66,15:00:00
22-Apr-34,Australian dollar,EUR,M,1.2,2.67,1.34,1.56,15:00:00
23-Apr-34,Euro,AED,D,2.4,2.13,1.85,2.62,15:00:00
24-Apr-34,Japanese yen,AED,M,1.8,2.67,3.89,2.26,15:00:00
25-Apr-34,Canadian dollar,CAD,M,1.2,1.35,2.42,1.83,15:00:00
26-Apr-34,Pound Sterling,AED,D,2.6,1.06,2.85,2.52,15:00:00
27-Apr-34,Japanese yen,CAD,M,2.3,2.27,3.84,1.72,15:00:00
28-Apr-34,Japanese yen,AED,D,2.9,1.31,3.16,1.66,15:00:00
29-Apr-34,Euro,JPY,D,2.5,1.89,4,2.95,15:00:00
30-Apr-34,Euro,AED,M,1.8,1.52,3.49,2.01,15:00:00
01-May-34,New Zealand dollar,NZD,D,1.1,1.94,2.26,2.53,15:00:00
02-May-34,Emirati dirham,AUD,D,1.5,1.75,2.74,1.89,15:00:00
03-May-34,Australian dollar,AED,M,1.7,2.5,1.42,1.43,15:00:00
04-May-34,New Zealand dollar,JPY,M,2.2,1.88,1.06,2.12,15:00:00
05-May-34,Japanese yen,JPY,M,2.2,2.61,3.76,1.53,15:00:00
06-May-34,Euro,GBP,D,1.7,1.86,2.33,1.78,15:00:00
07-May-34,New Zealand dollar,GBP,M,2.2,2.9,1.38,1.79,15:00:00
08-May-34,Canadian dollar,AED,M,2.7,1.95,2.53,1.54,15:00:00
09-May-34,Japanese yen,JPY,D,1.3,2.55,3.27,1.15,15:00:00
10-May-34,Euro,EUR,M,3,2.59,1.78,2.83,15:00:00
11-May-34,Japanese yen,GBP,M,2.1,2.29,1.35,1.55,15:00:00
12-May-34,Pound Sterling,AUD,M,2.5,2.01,3.2,1.56,15:00:00
13-May-34,Japanese yen,AED,D,1.3,1.62,3.92,2.34,15:00:00
14-May-34,Pound Sterling,GBP,M,2.1,2.71,1.4,1.17,15:00:00
15-May-34,Japanese yen,JPY,D,1.2,1.9,3.94,2.38,15:00:00
16-May-34,Pound Sterling,CAD,M,1.4,1.74,2.79,2.38,15:00:00
17-May-34,Canadian dollar,NZD,M,3,1.08,3.11,1.48,15:00:00
18-May-34,Canadian dollar,CAD,M,2.2,2.02,3.53,2.65,15:00:00
19-May-34,Euro,CAD,D,1.6,1.03,1.54,1.44,15:00:00
20-May-34,Euro,AED,M,2.8,1.58,3.45,1.22,15:00:00
21-May-34,Canadian dollar,EUR,M,2.2,1.72,2.44,1.07,15:00:00
22-May-34,New Zealand dollar,EUR,D,1.4,2.66,2.87,2.34,15:00:00
23-May-34,New Zealand dollar,EUR,D,1.3,2.92,2.9,1.93,15:00:00
24-May-34,Euro,NZD,M,2,2.83,2.58,2,15:00:00
25-May-34,New Zealand dollar,NZD,M,2.2,1.78,1.21,2.52,15:00:00
26-May-34,Japanese yen,CAD,D,1.1,1.28,3.71,1.63,15:00:00
27-May-34,Euro,AUD,D,1.4,2.71,2.2,2.86,15:00:00
28-May-34,New Zealand dollar,JPY,M,2.4,2.98,3.07,1.66,15:00:00
29-May-34,Pound Sterling,GBP,M,1.5,2.78,2.07,1.21,15:00:00
30-May-34,Emirati dirham,EUR,D,1.4,2.06,3.43,1.4,15:00:00
31-May-34,Pound Sterling,NZD,D,2.7,2.63,1.78,2.56,15:00:00
01-Jun-34,Australian dollar,AUD,M,2.4,1.17,3.93,2.86,15:00:00
02-Jun-34,New Zealand dollar,GBP,D,1.3,1.71,1.96,2.82,15:00:00
03-Jun-34,Emirati dirham,AUD,D,1.5,2.71,3.22,2.35,15:00:00
